1		6		user		gyrotonics and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
3		6		user		gyrotonics and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
5		6		user		gyrotonics and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
7		6		user		gyrotonics and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
9		6		user		gyrotonics and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
23		6		user		gynecologists and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
25		6		user		gynecologists and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
27		6		user		gynecologists and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
29		6		user		gynecologists and delaware		0.11,1.0,0.24,1.0,0.151,1.0,0.026,1.0,0.24,1.0,0.132,1.0,0.079,1.0,0.09,1.0,0.09,1.0,0.344,1.0,0.294,0.107,0.404,1.0,0.269,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.081,0.298,0.138,0.298,0.122,0.279,0.062,0.279,0.172,0.373,0.172,0.373,0.122,0.373,0.009,1.0,0.124,1.0,0.452,1.0,0.46,1.0,0.147,0.188,0.259,0.0,0.259,1.0,0.097,1.0,0.028,1.0,0.133,1.0,0.0,1.0,0.147,1.0,0.259,1.0,0.147,1.0,0.097,1.0,0.281,1.0
98		6		tmn		Mattiss resignation creates new between g.o.p.		0.076,0.281,0.204,0.281,0.135,0.281,0.107,0.281,0.204,0.281,0.113,0.281,0.082,0.281,0.186,0.281,0.186,0.281,0.121,0.281,0.319,0.018,0.338,0.281,0.319,0.281,0.122,0.281,0.122,0.281,0.0,0.39,0.0,0.39,0.39,1.0,0.39,1.0,0.197,1.0,0.39,1.0,0.39,0.281,0.39,0.241,0.39,0.241,0.121,0.241,0.121,0.241,0.121,0.241,0.071,0.241,0.0,0.241,0.04,0.214,0.04,0.214,0.145,0.241,0.145,0.241,0.04,0.241,0.087,0.281,0.0,0.281,0.39,0.281,0.107,0.281,0.168,0.112,0.168,0.034,0.168,0.281,0.168,0.281,0.064,0.281,0.043,0.281,0.0,0.281,0.179,0.281,0.168,0.281,0.168,0.281,0.168,0.281,1.0,0.281
